S1,S2,S3,S4,S5,S6,S7,S8
1.000388684,0.997767783,1.002540867,1.003261386,0.997102885,1.005094071,0.997754114,0.993451097
1.00050727,0.998451393,1.00232113,1.003479523,0.997102885,1.005117775,0.99820253,0.993375378
1.000800916,0.998984323,1.002347377,1.004134468,0.997325179,1.00507417,0.997978275,0.993457631
1.001542997,1.000127475,1.002289128,1.00500898,0.99799262,1.005204971,0.999100504,0.993525795
1.002134425,1.001081055,1.002030557,1.005665804,0.998215288,1.005364435,0.998875868,0.993604328
1.003027616,1.001328772,1.001997586,1.005227831,0.998660903,1.005682543,0.99820253,0.993531653
1.003609698,1.00193606,1.00177871,1.00500898,0.998438048,1.005770676,0.99820253,0.993585895
1.003759185,1.002571734,1.001690297,1.004352962,0.997770046,1.005833805,0.997530048,0.99340448
1.004206988,1.003234409,1.001557452,1.004352962,0.997547566,1.0059324,0.998651327,0.993468412
1.004807061,1.003893746,1.00139461,1.003479523,0.997547566,1.006087636,0.999100504,0.993479273
1.005101429,1.00461874,1.001341789,1.003479523,0.997547566,1.006288962,0.998875868,0.993477867
1.005829751,1.005106984,1.001265256,1.004134468,0.997102885,1.006614791,0.999774983,0.993149688
1.00565508,1.005166001,1.00113923,1.003916064,0.997102885,1.006949997,0.999774983,0.993003271
1.005344282,1.005182332,1.001004198,1.004352962,0.997325179,1.007320092,0.999774983,0.992823433
1.005339749,1.00519854,1.000838583,1.004134468,0.997102885,1.007373417,1.000225113,0.99294689
1.004716928,1.004730203,1.000672799,1.003697749,0.997102885,1.007450067,1.000450321,0.99286215
1.004413259,1.004124059,1.000473003,1.003043338,0.997325179,1.007627779,1,0.992734626
1.003651017,1.003752461,1.000274547,1.002172038,0.997102885,1.00771446,0.999550061,0.99276025
1.002886534,1.003215721,1.000052064,1.001736922,0.996658578,1.007791511,0.999550061,0.992621794
1.002434008,1.002811179,0.999878043,1.001954436,0.997102885,1.00784602,0.999100504,0.992596934
1.002116526,1.003079526,0.999882593,1.001954436,0.996880685,1.007750159,0.999100504,0.992554075
1.001511012,1.003568333,1.000269896,1.001954436,0.997325179,1.007708024,0.998875868,0.992597594
1.001646961,1.004028971,1.00071351,1.001736922,0.997547566,1.007755577,0.998651327,0.99248383
1.001646264,1.00457063,1.000857042,1.001084912,0.997547566,1.007951653,0.999100504,0.992369699
1.001183198,1.004587817,1.001226899,1.000216806,0.996880685,1.007995168,0.998426881,0.992141413
1.000136333,1.004715414,1.001650467,1,0.997547566,1.008018399,0.998651327,0.992102125
0.999385876,1.004674776,1.002091652,1,0.996880685,1.008049786,0.997978275,0.991999427
0.999087313,1.004774719,1.002533025,0.999350113,0.996880685,1.008072701,0.997306077,0.991849449
0.999073442,1.004954664,1.002854925,0.999566654,0.997547566,1.008161033,0.9970822,0.991741345
0.998475898,1.004431559,1.003199048,0.999566654,0.997547566,1.00831209,0.996634731,0.991662293
0.998172574,1.004115638,1.003205921,1,0.997325179,1.008608266,0.996634731,0.991676967
0.997871098,1.003746698,1.003205259,0.999350113,0.997102885,1.0089685,0.9970822,0.991761451
0.997855675,1.003735052,1.003217416,0.99913366,0.997102885,1.009168573,0.996634731,0.991892674
0.998578089,1.00404848,1.00339562,0.998917296,0.997325179,1.009305449,0.996858418,0.99210966
0.998997601,1.004445046,1.003443758,0.998701019,0.997102885,1.009487722,0.9970822,0.992271861
0.999133496,1.004754043,1.003565348,0.999350113,0.997325179,1.009663178,0.996858418,0.992162725
0.999262838,1.005051193,1.003600904,1.000216806,0.997102885,1.009740573,0.9970822,0.992062552
0.999408104,1.005452077,1.003677764,1.00130216,0.997325179,1.009869388,0.997306077,0.992102503
0.999665309,1.005909927,1.003719446,1.002172038,0.997770046,1.010041813,0.997306077,0.992153801
