point,voltage1,voltage2,sensor1,sensor2,rawSensor1,rawSensor2,dacVoltage,pulse,waveType,gasType,ppm,timestamp
214,2.61313,0.58675,20905,4694,20905,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:35
215,2.77488,0.585,22199,4680,22199,4680,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:36
216,2.773,0.58575,22184,4686,22184,4686,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:36
217,2.59388,0.58425,20751,4674,20751,4674,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:36
218,2.31188,0.58675,18495,4694,18495,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:37
219,2.2005,0.58325,17604,4666,17604,4666,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:38
220,2.292,0.58763,18336,4701,18336,4701,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:38
221,2.07675,0.58625,16614,4690,16614,4690,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:39
222,2.03688,0.5845,16295,4676,16295,4676,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:40
223,2.61063,0.58613,20885,4689,20885,4689,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:40
224,2.48538,0.58488,19883,4679,19883,4679,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:41
225,2.10688,0.58788,16855,4703,16855,4703,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:41
226,2.01838,0.58763,16147,4701,16147,4701,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:41
227,2.56763,0.58288,20541,4663,20541,4663,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:42
228,2.46188,0.5875,19695,4700,19695,4700,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:42
229,2.73475,0.58413,21878,4673,21878,4673,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:43
230,2.66325,0.58637,21306,4691,21306,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:43
231,2.74963,0.58675,21997,4694,21997,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:43
232,2.41138,0.58725,19291,4698,19291,4698,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:44
233,2.51838,0.58725,20147,4698,20147,4698,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:44
234,2.56838,0.58425,20547,4674,20547,4674,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:44
235,2.37188,0.58438,18975,4675,18975,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:45
236,2.42588,0.58338,19407,4667,19407,4667,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:45
237,1.94538,0.588,15563,4704,15563,4704,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:46
238,1.91838,0.58775,15347,4702,15347,4702,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:46
239,1.966,0.583,15728,4664,15728,4664,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:47
240,1.9635,0.58363,15708,4669,15708,4669,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:47
241,1.961,0.585,15688,4680,15688,4680,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:48
242,1.964,0.58525,15712,4682,15712,4682,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:48
243,1.94875,0.58325,15590,4666,15590,4666,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:49
244,1.94288,0.58825,15543,4706,15543,4706,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:49
245,1.95225,0.5865,15618,4692,15618,4692,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:50
246,1.93738,0.588,15499,4704,15499,4704,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:50
247,1.944,0.58813,15552,4705,15552,4705,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:51
248,1.9215,0.588,15372,4704,15372,4704,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:51
249,1.95188,0.58438,15615,4675,15615,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:20:52
0,1.81763,0.58575,14541,4686,14541,4686,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:52
1,1.87875,0.58538,15030,4683,15030,4683,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:52
2,1.92413,0.5885,15393,4708,15393,4708,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:53
3,1.96488,0.58825,15719,4706,15719,4706,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:54
4,1.963,0.59088,15704,4727,15704,4727,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:54
5,2.00713,0.5885,16057,4708,16057,4708,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:54
6,2.01588,0.58588,16127,4687,16127,4687,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:55
7,2.053,0.5885,16424,4708,16424,4708,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:55
8,2.08913,0.5885,16713,4708,16713,4708,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:56
9,2.12575,0.59088,17006,4727,17006,4727,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:56
10,2.128,0.59063,17024,4725,17024,4725,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:57
11,2.1685,0.58788,17348,4703,17348,4703,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:57
12,2.18513,0.5905,17481,4724,17481,4724,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:57
13,2.18375,0.586,17470,4688,17470,4688,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:58
14,2.18813,0.58813,17505,4705,17505,4705,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:58
15,2.20738,0.58725,17659,4698,17659,4698,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:58
16,2.28913,0.58788,18313,4703,18313,4703,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:59
17,2.233,0.58675,17864,4694,17864,4694,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:59
18,2.216,0.58637,17728,4691,17728,4691,3.3,255,0,CleanAir,0.0,2026-09-19 11:20:59
19,2.2465,0.59075,17972,4726,17972,4726,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:00
20,2.26713,0.58675,18137,4694,18137,4694,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:00
21,2.27775,0.59025,18222,4722,18222,4722,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:01
22,2.2635,0.58825,18108,4706,18108,4706,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:01
23,2.32575,0.591,18606,4728,18606,4728,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:01
24,2.28113,0.58725,18249,4698,18249,4698,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:02
25,2.29063,0.58738,18325,4699,18325,4699,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:02
26,2.3355,0.59113,18684,4729,18684,4729,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:03
27,2.31888,0.58763,18551,4701,18551,4701,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:03
28,2.33188,0.59088,18655,4727,18655,4727,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:04
29,2.50775,0.589,20062,4712,20062,4712,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:04
30,2.5755,0.59063,20604,4725,20604,4725,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:05
31,2.39138,0.59175,19131,4734,19131,4734,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:05
32,2.3735,0.58825,18988,4706,18988,4706,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:06
33,2.39838,0.58838,19187,4707,19187,4707,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:07
34,2.402,0.58775,19216,4702,19216,4702,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:07
35,2.386,0.58738,19088,4699,19088,4699,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:07
36,2.41088,0.58888,19287,4711,19287,4711,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:08
37,2.40913,0.58838,19273,4707,19273,4707,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:08
38,2.41913,0.592,19353,4736,19353,4736,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:09
39,2.42113,0.58813,19369,4705,19369,4705,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:09
40,2.399,0.588,19192,4704,19192,4704,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:10
41,2.44913,0.593,19593,4744,19593,4744,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:11
42,2.42025,0.59238,19362,4739,19362,4739,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:12
43,2.43313,0.59238,19465,4739,19465,4739,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:12
44,2.80088,0.58875,22407,4710,22407,4710,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:13
45,2.42338,0.58888,19387,4711,19387,4711,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:13
46,2.64113,0.58838,21129,4707,21129,4707,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:13
47,2.89575,0.58938,23166,4715,23166,4715,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:14
48,2.45075,0.58825,19606,4706,19606,4706,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:14
49,2.5075,0.58825,20060,4706,20060,4706,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:14
50,2.66338,0.59188,21307,4735,21307,4735,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:15
51,2.54138,0.59212,20331,4737,20331,4737,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:15
52,3.047,0.58863,24376,4709,24376,4709,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:16
53,2.6465,0.59275,21172,4742,21172,4742,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:16
54,2.53888,0.59125,20311,4730,20311,4730,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:17
55,2.71413,0.591,21713,4728,21713,4728,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:18
56,2.65,0.58875,21200,4710,21200,4710,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:18
57,2.69238,0.59313,21539,4745,21539,4745,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:19
58,2.66038,0.5905,21283,4724,21283,4724,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:19
59,2.56838,0.591,20547,4728,20547,4728,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:19
60,2.43225,0.5895,19458,4716,19458,4716,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:20
61,2.53425,0.59288,20274,4743,20274,4743,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:20
62,2.48388,0.59238,19871,4739,19871,4739,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:21
63,2.58625,0.59225,20690,4738,20690,4738,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:21
64,2.50738,0.59375,20059,4750,20059,4750,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:21
65,2.522,0.59425,20176,4754,20176,4754,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:22
66,2.52313,0.589,20185,4712,20185,4712,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:22
67,2.50188,0.59325,20015,4746,20015,4746,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:23
68,2.54663,0.59025,20373,4722,20373,4722,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:23
69,2.577,0.59163,20616,4733,20616,4733,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:24
70,2.50988,0.58888,20079,4711,20079,4711,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:24
71,2.55725,0.594,20458,4752,20458,4752,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:24
72,3.301,0.58713,26408,4697,26408,4697,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:25
73,3.07725,0.59175,24618,4734,24618,4734,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:25
74,3.38525,0.59163,27082,4733,27082,4733,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:26
75,2.49975,0.58925,19998,4714,19998,4714,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:26
76,2.522,0.59138,20176,4731,20176,4731,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:27
77,2.662,0.59263,21296,4741,21296,4741,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:28
78,3.19475,0.58963,25558,4717,25558,4717,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:28
79,3.18675,0.59275,25494,4742,25494,4742,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:28
80,3.29725,0.59075,26378,4726,26378,4726,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:29
81,3.3915,0.5915,27132,4732,27132,4732,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:29
82,3.35763,0.59025,26861,4722,26861,4722,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:30
83,3.38013,0.5875,27041,4700,27041,4700,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:30
84,3.3595,0.5875,26876,4700,26876,4700,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:30
85,3.35975,0.58788,26878,4703,26878,4703,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:31
86,3.394,0.58863,27152,4709,27152,4709,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:31
87,3.36013,0.58763,26881,4701,26881,4701,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:32
88,3.19225,0.59113,25538,4729,25538,4729,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:32
89,3.39313,0.59125,27145,4730,27145,4730,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:33
90,3.359,0.58675,26872,4694,26872,4694,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:33
91,3.39388,0.59138,27151,4731,27151,4731,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:34
92,3.39438,0.58988,27155,4719,27155,4719,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:34
93,3.36113,0.58825,26889,4706,26889,4706,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:34
94,3.39525,0.5915,27162,4732,27162,4732,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:35
95,3.3615,0.58788,26892,4703,26892,4703,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:35
96,3.36113,0.59038,26889,4723,26889,4723,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:36
97,3.36213,0.58713,26897,4697,26897,4697,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:36
98,3.394,0.5915,27152,4732,27152,4732,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:36
99,3.39313,0.59138,27145,4731,27145,4731,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:37
100,3.393,0.59138,27144,4731,27144,4731,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:37
101,3.39288,0.59188,27143,4735,27143,4735,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:38
102,3.3685,0.58813,26948,4705,26948,4705,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:38
103,3.394,0.592,27152,4736,27152,4736,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:38
104,3.39338,0.59125,27147,4730,27147,4730,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:39
105,3.3595,0.59,26876,4720,26876,4720,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:39
106,3.36088,0.58725,26887,4698,26887,4698,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:39
107,3.3935,0.5915,27148,4732,27148,4732,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:40
108,3.39375,0.59013,27150,4721,27150,4721,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:40
109,3.39425,0.58825,27154,4706,27154,4706,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:40
110,3.38425,0.59088,27074,4727,27074,4727,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:41
111,3.38638,0.58763,27091,4701,27091,4701,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:41
112,3.39488,0.58875,27159,4710,27159,4710,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:42
113,3.39513,0.59188,27161,4735,27161,4735,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:42
114,3.39425,0.59113,27154,4729,27154,4729,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:43
115,3.36113,0.587,26889,4696,26889,4696,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:43
116,3.39488,0.59038,27159,4723,27159,4723,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:43
117,3.361,0.58975,26888,4718,26888,4718,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:44
118,3.39588,0.58875,27167,4710,27167,4710,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:44
119,3.37575,0.59,27006,4720,27006,4720,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:44
120,3.3615,0.59038,26892,4723,26892,4723,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:45
121,3.37113,0.5905,26969,4724,26969,4724,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:45
122,3.39538,0.5915,27163,4732,27163,4732,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:45
123,3.36075,0.59038,26886,4723,26886,4723,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:46
124,3.39488,0.59113,27159,4729,27159,4729,3.3,255,0,CleanAir,0.0,2026-09-19 11:21:46
125,3.5315,0.58988,28252,4719,28252,4719,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:46
126,3.5485,0.59038,28388,4723,28388,4723,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:47
127,3.51713,0.58525,28137,4682,28137,4682,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:47
128,3.4935,0.58538,27948,4683,27948,4683,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:48
129,3.47238,0.58413,27779,4673,27779,4673,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:48
130,3.41925,0.5855,27354,4684,27354,4684,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:48
131,3.43013,0.58738,27441,4699,27441,4699,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:49
132,3.38438,0.58475,27075,4678,27075,4678,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:49
133,3.39113,0.58713,27129,4697,27129,4697,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:49
134,2.97888,0.5875,23831,4700,23831,4700,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:50
135,2.76288,0.58425,22103,4674,22103,4674,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:50
136,2.60588,0.589,20847,4712,20847,4712,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:51
137,2.34213,0.5885,18737,4708,18737,4708,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:51
138,2.33163,0.5875,18653,4700,18653,4700,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:51
139,2.3365,0.58363,18692,4669,18692,4669,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:52
140,2.36038,0.58488,18883,4679,18883,4679,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:52
141,2.32975,0.58438,18638,4675,18638,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:52
142,2.36762,0.58888,18941,4711,18941,4711,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:53
143,2.30813,0.58838,18465,4707,18465,4707,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:53
144,2.27625,0.58425,18210,4674,18210,4674,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:54
145,2.25025,0.58663,18002,4693,18002,4693,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:54
146,2.25713,0.585,18057,4680,18057,4680,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:55
147,2.22625,0.58863,17810,4709,17810,4709,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:55
148,2.22488,0.58425,17799,4674,17799,4674,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:56
149,2.18363,0.58388,17469,4671,17469,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:56
150,2.19088,0.584,17527,4672,17527,4672,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:56
151,2.18038,0.58788,17443,4703,17443,4703,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:57
152,2.18913,0.58863,17513,4709,17513,4709,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:57
153,2.15788,0.588,17263,4704,17263,4704,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:57
154,2.16563,0.58413,17325,4673,17325,4673,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:58
155,2.1575,0.58275,17260,4662,17260,4662,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:58
156,2.13363,0.5845,17069,4676,17069,4676,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:58
157,2.14363,0.58625,17149,4690,17149,4690,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:59
158,2.11713,0.58775,16937,4702,16937,4702,0.0,0,0,CleanAir,0.0,2026-09-19 11:21:59
159,2.1015,0.58475,16812,4678,16812,4678,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:00
160,2.084,0.58788,16672,4703,16672,4703,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:00
161,2.08288,0.5885,16663,4708,16663,4708,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:01
162,2.119,0.58438,16952,4675,16952,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:01
163,2.07063,0.58775,16565,4702,16565,4702,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:01
164,2.087,0.5835,16696,4668,16696,4668,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:02
165,2.08088,0.58838,16647,4707,16647,4707,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:02
166,2.06963,0.5885,16557,4708,16557,4708,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:03
167,2.073,0.58325,16584,4666,16584,4666,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:03
168,2.07188,0.58463,16575,4677,16575,4677,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:04
169,2.03963,0.58838,16317,4707,16317,4707,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:04
170,2.02913,0.58375,16233,4670,16233,4670,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:04
171,2.049,0.583,16392,4664,16392,4664,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:05
172,2.04325,0.58637,16346,4691,16346,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:05
173,2.01975,0.58525,16158,4682,16158,4682,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:06
174,2.03963,0.58325,16317,4666,16317,4666,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:06
175,2.017,0.58525,16136,4682,16136,4682,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:07
176,2.01025,0.58475,16082,4678,16082,4678,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:07
177,2.00363,0.58725,16029,4698,16029,4698,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:08
178,2.01275,0.5845,16102,4676,16102,4676,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:08
179,2.00888,0.58663,16071,4693,16071,4693,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:09
180,2.00988,0.58813,16079,4705,16079,4705,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:09
181,2.00087,0.58488,16007,4679,16007,4679,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:10
182,2.00063,0.58413,16005,4673,16005,4673,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:10
183,2.01863,0.58825,16149,4706,16149,4706,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:11
184,2.00675,0.58813,16054,4705,16054,4705,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:11
185,1.97575,0.58275,15806,4662,15806,4662,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:11
186,1.9695,0.58225,15756,4658,15756,4658,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:12
187,1.96088,0.5875,15687,4700,15687,4700,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:12
188,2.04813,0.58413,16385,4673,16385,4673,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:13
189,1.9775,0.58788,15820,4703,15820,4703,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:13
190,2.013,0.58825,16104,4706,16104,4706,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:14
191,1.9875,0.5865,15900,4692,15900,4692,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:14
192,2.04788,0.58813,16383,4705,16383,4705,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:14
193,1.97675,0.58738,15814,4699,15814,4699,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:15
194,1.98738,0.58675,15899,4694,15899,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:15
195,2.00713,0.5865,16057,4692,16057,4692,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:16
196,1.97888,0.584,15831,4672,15831,4672,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:16
197,1.959,0.588,15672,4704,15672,4704,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:17
198,2.30338,0.58325,18427,4666,18427,4666,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:17
199,2.82988,0.58425,22639,4674,22639,4674,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:18
200,2.83188,0.58675,22655,4694,22655,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:18
201,2.83063,0.58325,22645,4666,22645,4666,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:19
202,2.82813,0.58637,22625,4691,22625,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:19
203,2.81163,0.5835,22493,4668,22493,4668,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:20
204,2.82675,0.58675,22614,4694,22614,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:20
205,2.82688,0.5845,22615,4676,22615,4676,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:20
206,2.82575,0.58375,22606,4670,22606,4670,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:21
207,2.797,0.58363,22376,4669,22376,4669,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:21
208,2.82338,0.584,22587,4672,22587,4672,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:22
209,2.82188,0.58475,22575,4678,22575,4678,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:22
210,2.7935,0.58388,22348,4671,22348,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:23
211,2.81288,0.58475,22503,4678,22503,4678,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:23
212,2.81913,0.58675,22553,4694,22553,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:23
213,2.79413,0.58713,22353,4697,22353,4697,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:24
214,2.81763,0.58625,22541,4690,22541,4690,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:24
215,2.816,0.5865,22528,4692,22528,4692,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:25
216,2.78888,0.58388,22311,4671,22311,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:25
217,2.81463,0.58637,22517,4691,22517,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:22:26
